EP ID,SMILES,Es-Ea (eV),LUMO_sol (eV),HOMO_sol (eV),Dielectric constant of solvents
ep-91877,CCC(OC)OC(C)C,0.6104188053853990,8.113889288,-7.851843699,5.9149
ep-91887,CCCOC(CC)OC,0.5734306666001880,8.214027167,-7.923137515,3.4096
ep-91892,CCOC(CC)OCC,0.5563934221576790,8.193346518,-7.876333941,5.9139
ep-91983,COC(CC(C)C)OC,0.6183842302458570,8.032255148,-7.961777674,4.6523
ep-91988,CCCCC(OC)OC,0.6962639332015510,8.164230341,-7.932661498,7.1069
ep-92275,CCC(C)OC(C)OC,0.6637904686307030,8.067085715,-7.837421668,8.0293
ep-937786,O=C1OCC(C(F)(F)F)O1,1.0754256332162000,-0.560282314,-7.745175089,62.8461
ep-937787,O=C1OCC(F)(C(F)F)O1,1.1445224304609500,-0.696883442,-7.97293434,57.0445
ep-937788,O=C1OC(F)C(C(F)F)O1,1.1477815019057300,-0.746680267,-8.009941817,88.2053
ep-937789,O=C1OC(F)C(F)(CF)O1,1.1957645546309000,-0.645726047,-8.131032458,17.448
ep-937791,CC1(F)OC(=O)OC1(F)F,1.2616951579831200,-0.201364212,-8.323144801,14.0296
ep-937794,O=C1OC(F)C(F)(C(F)F)O1,1.291884586512060,0.637834747,-8.376751219,9.581
ep-937796,O=C1OC(F)(F)C(F)(CF)O1,1.2899021553315200,0.764367664,-8.443963328,14.8361
ep-937800,O=C1OC(F)(F)C(F)(C(F)(F)F)O1,1.5337772809431900,4.428107867,-8.738118346,2.5525
ep-938709,COC(=O)OCC(F)(F)F,1.2978144552987200,-0.590486946,-7.838238009,3.5886
ep-938728,COC(=O)OC(F)(F)C(F)(F)F,1.4645564243511500,-0.746952381,-8.235524157,6.8631
ep-938813,O=C(OCCC(F)F)OC(F)(F)F,1.1574154372443800,-0.644909706,-8.301375697,5.7873
ep-938863,O=C(OCC(F)(F)C(F)F)OC(F)(F)F,1.269808807113610,-0.638651089,-8.491855357,8.9127
ep-938894,COC(=O)OC(CF)C(F)F,0.9541710835294120,-0.300141521,-7.798781508,3.74
ep-938901,CC(C)OC(=O)OC(F)(F)F,1.168821179472890,-0.699060352,-8.162053431,9.1009
ep-938902,COC(=O)OC(C)(F)C(F)(F)F,1.039531364034440,-0.323543308,-7.966675723,5.6299
ep-938904,CC(OC(=O)OCF)C(F)(F)F,1.3253345669258300,-0.609262798,-8.086133681,5.3282
ep-938905,COC(=O)OC(F)(CF)C(F)F,1.0847572161602800,-0.382319889,-8.043411814,8.8696
ep-938907,COC(=O)OC(C(F)F)C(F)F,1.073975761549080,-0.637834747,-7.961777674,3.0356
ep-938908,O=C(OCF)OC(CF)C(F)F,1.0544957754437100,-0.674842224,-8.121508475,22.0827
ep-938913,CC(CF)OC(=O)OC(F)(F)F,1.1330322301953700,-0.73470726,-8.308178542,11.2225
ep-938915,COC(=O)OC(F)(CF)C(F)(F)F,1.3532686688184100,-0.271841686,-8.137835303,8.0898
ep-938917,COC(=O)OC(C(F)F)C(F)(F)F,1.2557278337516700,-0.687631573,-8.023819621,3.294
ep-938919,CC(OC(=O)OC(F)F)C(F)(F)F,1.253463480187120,-0.589942718,-8.361240733,8.4465
ep-938920,COC(=O)OC(F)(C(F)F)C(F)F,1.1834978079975200,-0.615249302,-8.221102126,23.4802
ep-938923,O=C(OCF)OC(C(F)F)C(F)F,1.1159198879451900,-0.719741001,-8.233891474,7.9177
ep-938925,CC(OC(=O)OC(F)(F)F)C(F)F,1.3553603841429000,-0.730081325,-8.491039015,5.9568
ep-938930,O=C(OCF)OC(F)(CF)C(F)(F)F,0.9632278920352110,-0.380415092,-8.209401232,21.0187
ep-938942,COC(=O)OC(F)(C(F)(F)F)C(F)(F)F,1.1854611093505700,-0.244086079,-8.194434973,5.5421
ep-940103,O=C(OCCF)OCC(F)F,0.9298007131431890,-0.338237453,-7.727759806,8.1885
ep-940111,O=C(OCCF)OCC(F)(F)F,1.1008541216776800,-0.623412716,-7.923681742,7.3629
ep-940114,O=C(OCCF)OC(F)C(F)F,1.1576746489024200,-0.730353439,-8.148719855,26.1417
ep-940116,O=C(OCC(F)F)OC(F)CF,0.9911610610910890,-0.693073849,-8.063276122,17.4994
ep-940117,O=C(OCC(F)F)OCC(F)F,0.9678075557888550,-0.592663856,-7.888306948,10.6671
ep-940128,O=C(OCC(F)F)OCC(F)(F)F,1.1434793548438000,-0.713482384,-8.0273571,7.2997
ep-9462,CC1OCC(=O)O1,1.3554990196287400,-0.086532188,-7.569933802,1.371
ep-95836,COC(C)CC(C)(C)C,0.8806256424605090,8.1555227,-7.651840056,2.3904
ep-96093,CCC(C)CC(C)OC,0.8790397810572080,8.158788065,-7.674153388,2.4035
ep-9694,O=C1COCCO1,0.9443729400344730,4.80498548,-7.364487883,4.1047
ep-974370,FC(F)COCCOCC(F)(F)F,-0.0674,5.478739249,-8.191441721,58.7329
ep-97675,COC(C)CCC(C)C,0.9326657702515220,8.239061636,-7.679867777,2.465
ep-98231,CCCCCC(C)OC,0.8369429795877750,8.22355115,-7.672520705,2.6357
ep-98239,FCCCOCCCF,0.455459392867738,5.43165892,-7.916441441,24.6601
ep-98364,FC(F)C(F)(F)OCCOC(F)(F)C(F)F,0.463850996870783,5.574131818,-9.578391855,8.272997769
